INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2020/2/1,17:44:26,2020/2/1,17:44:26,0,20.127226,S,40.304196,W,69.434753,0.826405,351.146948,0.000000,0.000000,0.000000
2,1,FIXED,2020/2/1,17:44:27,2020/2/1,17:44:27,0,20.127208,S,40.304198,W,70.292534,0.629498,303.180097,0.000000,0.000000,0.000000
3,1,FIXED,2020/2/1,17:44:28,2020/2/1,17:44:28,0,20.127191,S,40.304226,W,67.842270,0.928634,303.828041,0.000000,0.000000,0.000000
4,1,FIXED,2020/2/1,17:44:29,2020/2/1,17:44:29,0,20.127183,S,40.304239,W,66.033340,0.760112,297.008824,0.000000,0.000000,0.000000
5,1,FIXED,2020/2/1,17:44:30,2020/2/1,17:44:30,0,20.127180,S,40.304245,W,65.591011,0.655975,152.803824,0.000000,0.000000,0.000000
6,1,FIXED,2020/2/1,17:44:31,2020/2/1,17:44:31,0,20.127201,S,40.304233,W,64.230530,0.313704,111.478217,0.000000,0.000000,0.000000
7,1,FIXED,2020/2/1,17:44:32,2020/2/1,17:44:32,0,20.127205,S,40.304224,W,64.069061,0.187442,144.203071,0.000000,0.000000,0.000000
8,1,FIXED,2020/2/1,17:44:33,2020/2/1,17:44:33,0,20.127227,S,40.304207,W,63.202290,0.113654,149.309226,0.000000,0.000000,0.000000
9,1,FIXED,2020/2/1,17:44:34,2020/2/1,17:44:34,0,20.127239,S,40.304200,W,62.856358,0.114527,87.594858,0.000000,0.000000,0.000000
10,1,FIXED,2020/2/1,17:44:35,2020/2/1,17:44:35,0,20.127239,S,40.304196,W,63.289577,0.079692,257.543390,0.000000,0.000000,0.000000
11,1,FIXED,2020/2/1,17:44:36,2020/2/1,17:44:36,0,20.127239,S,40.304199,W,62.873486,0.177978,254.652315,0.000000,0.000000,0.000000
12,1,FIXED,2020/2/1,17:44:37,2020/2/1,17:44:37,0,20.127241,S,40.304204,W,63.034973,0.424482,226.187245,0.000000,0.000000,0.000000
13,1,FIXED,2020/2/1,17:44:38,2020/2/1,17:44:38,0,20.127243,S,40.304206,W,63.003502,0.267522,97.935043,0.000000,0.000000,0.000000
14,1,FIXED,2020/2/1,17:44:39,2020/2/1,17:44:39,0,20.127243,S,40.304200,W,63.240433,0.172071,45.493126,0.000000,0.000000,0.000000
15,1,FIXED,2020/2/1,17:44:40,2020/2/1,17:44:40,0,20.127241,S,40.304198,W,63.275982,0.068763,65.499478,0.000000,0.000000,0.000000
