INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2020/2/1,17:44:30,2020/2/1,17:44:30,800,20.126867,S,40.304662,W,150.030365,2.052060,327.391670,0.000000,0.000000,0.000000
2,1,FIXED,2020/2/1,17:44:31,2020/2/1,17:44:31,800,20.126811,S,40.304700,W,150.032822,1.205883,343.754756,0.000000,0.000000,0.000000
3,1,FIXED,2020/2/1,17:44:32,2020/2/1,17:44:32,800,20.126785,S,40.304708,W,150.010941,0.602802,143.962486,0.000000,0.000000,0.000000
4,1,FIXED,2020/2/1,17:44:33,2020/2/1,17:44:33,800,20.126806,S,40.304691,W,150.008392,1.064175,112.400693,0.000000,0.000000,0.000000
5,1,FIXED,2020/2/1,17:44:34,2020/2/1,17:44:34,800,20.126810,S,40.304682,W,150.018051,1.318731,154.709189,0.000000,0.000000,0.000000
6,1,FIXED,2020/2/1,17:44:35,2020/2/1,17:44:35,800,20.126826,S,40.304674,W,150.030884,1.326549,337.992660,0.000000,0.000000,0.000000
7,1,FIXED,2020/2/1,17:44:36,2020/2/1,17:44:36,800,20.126806,S,40.304682,W,150.016418,0.845245,299.796109,0.000000,0.000000,0.000000
8,1,FIXED,2020/2/1,17:44:37,2020/2/1,17:44:37,800,20.126798,S,40.304697,W,150.022308,0.752156,334.608733,0.000000,0.000000,0.000000
9,1,FIXED,2020/2/1,17:44:38,2020/2/1,17:44:38,800,20.126760,S,40.304716,W,149.984604,0.402404,329.799127,0.000000,0.000000,0.000000
10,1,FIXED,2020/2/1,17:44:39,2020/2/1,17:44:39,800,20.126732,S,40.304733,W,149.971039,0.417279,26.750599,0.000000,0.000000,0.000000
11,1,FIXED,2020/2/1,17:44:40,2020/2/1,17:44:40,800,20.126727,S,40.304731,W,149.981567,0.322659,309.275155,0.000000,0.000000,0.000000
12,1,FIXED,2020/2/1,17:44:41,2020/2/1,17:44:41,800,20.126724,S,40.304735,W,149.951492,0.108353,169.694924,0.000000,0.000000,0.000000
13,1,FIXED,2020/2/1,17:44:42,2020/2/1,17:44:42,800,20.126731,S,40.304734,W,149.939224,0.162079,149.463076,0.000000,0.000000,0.000000
14,1,FIXED,2020/2/1,17:44:43,2020/2/1,17:44:43,800,20.126748,S,40.304723,W,149.949982,0.221335,139.932549,0.000000,0.000000,0.000000
15,1,FIXED,2020/2/1,17:44:44,2020/2/1,17:44:44,800,20.126766,S,40.304707,W,149.979767,0.566314,165.347189,0.000000,0.000000,0.000000
16,1,FIXED,2020/2/1,17:44:45,2020/2/1,17:44:45,800,20.126778,S,40.304704,W,149.976624,0.690711,236.224454,0.000000,0.000000,0.000000
17,1,FIXED,2020/2/1,17:44:46,2020/2/1,17:44:46,800,20.126780,S,40.304708,W,150.006790,0.598590,352.104119,0.000000,0.000000,0.000000
18,1,FIXED,2020/2/1,17:44:47,2020/2/1,17:44:47,800,20.126776,S,40.304708,W,149.979630,0.272846,322.362123,0.000000,0.000000,0.000000
19,1,FIXED,2020/2/1,17:44:48,2020/2/1,17:44:48,800,20.126769,S,40.304714,W,149.973907,0.077682,343.223905,0.000000,0.000000,0.000000
20,1,FIXED,2020/2/1,17:44:49,2020/2/1,17:44:49,800,20.126753,S,40.304719,W,149.947739,0.356193,321.507336,0.000000,0.000000,0.000000
21,1,FIXED,2020/2/1,17:44:50,2020/2/1,17:44:50,800,20.126740,S,40.304729,W,149.930069,0.568912,347.748420,0.000000,0.000000,0.000000
22,1,FIXED,2020/2/1,17:44:51,2020/2/1,17:44:51,800,20.126732,S,40.304732,W,149.905853,0.689427,221.989626,0.000000,0.000000,0.000000
23,1,FIXED,2020/2/1,17:44:52,2020/2/1,17:44:52,800,20.126736,S,40.304736,W,149.881058,0.535564,246.165318,0.000000,0.000000,0.000000
24,1,FIXED,2020/2/1,17:44:53,2020/2/1,17:44:53,800,20.126738,S,40.304739,W,149.912354,0.410738,158.451791,0.000000,0.000000,0.000000
25,1,FIXED,2020/2/1,17:44:54,2020/2/1,17:44:54,800,20.127076,S,40.304597,W,121.038971,2.386892,122.051251,0.000000,0.000000,0.000000
26,1,FIXED,2020/2/1,17:44:55,2020/2/1,17:44:55,800,20.127081,S,40.304589,W,120.819275,1.821044,142.522547,0.000000,0.000000,0.000000
27,1,FIXED,2020/2/1,17:44:56,2020/2/1,17:44:56,800,20.127096,S,40.304577,W,119.141220,1.565324,155.560746,0.000000,0.000000,0.000000
28,1,FIXED,2020/2/1,17:44:57,2020/2/1,17:44:57,800,20.127101,S,40.304574,W,119.024620,1.317647,158.978861,0.000000,0.000000,0.000000
29,1,FIXED,2020/2/1,17:44:58,2020/2/1,17:44:58,800,20.127106,S,40.304572,W,118.751999,1.177873,149.813436,0.000000,0.000000,0.000000
30,1,FIXED,2020/2/1,17:44:59,2020/2/1,17:44:59,800,20.127123,S,40.304562,W,117.687325,1.270757,156.556913,0.000000,0.000000,0.000000
31,1,FIXED,2020/2/1,17:45:0,2020/2/1,17:45:0,800,20.127136,S,40.304556,W,116.721321,1.341612,168.443826,0.000000,0.000000,0.000000
32,1,FIXED,2020/2/1,17:45:1,2020/2/1,17:45:1,800,20.127139,S,40.304555,W,116.352524,1.230845,144.713229,0.000000,0.000000,0.000000
33,1,FIXED,2020/2/1,17:45:2,2020/2/1,17:45:2,800,20.127146,S,40.304550,W,115.721016,1.199428,152.058630,0.000000,0.000000,0.000000
34,1,FIXED,2020/2/1,17:45:3,2020/2/1,17:45:3,800,20.127150,S,40.304547,W,115.585564,1.146412,99.222884,0.000000,0.000000,0.000000
35,1,FIXED,2020/2/1,17:45:4,2020/2/1,17:45:4,800,20.127151,S,40.304544,W,115.419022,0.770842,149.505859,0.000000,0.000000,0.000000
36,1,FIXED,2020/2/1,17:45:5,2020/2/1,17:45:5,800,20.127167,S,40.304535,W,113.986969,0.552379,81.986223,0.000000,0.000000,0.000000
37,1,FIXED,2020/2/1,17:45:6,2020/2/1,17:45:6,800,20.127166,S,40.304531,W,113.913788,0.284480,245.654233,0.000000,0.000000,0.000000
38,1,FIXED,2020/2/1,17:45:7,2020/2/1,17:45:7,800,20.127167,S,40.304532,W,113.818481,0.500284,268.586919,0.000000,0.000000,0.000000
39,1,FIXED,2020/2/1,17:45:8,2020/2/1,17:45:8,800,20.127167,S,40.304534,W,113.880325,0.501032,0.744471,0.000000,0.000000,0.000000
40,1,FIXED,2020/2/1,17:45:9,2020/2/1,17:45:9,800,20.127165,S,40.304534,W,113.932220,0.987617,359.846794,0.000000,0.000000,0.000000
41,1,FIXED,2020/2/1,17:45:10,2020/2/1,17:45:10,800,20.127160,S,40.304534,W,113.946190,1.297428,300.900389,0.000000,0.000000,0.000000
42,1,FIXED,2020/2/1,17:45:11,2020/2/1,17:45:11,800,20.127156,S,40.304541,W,113.925415,1.850104,323.356712,0.000000,0.000000,0.000000
43,1,FIXED,2020/2/1,17:45:12,2020/2/1,17:45:12,800,20.127152,S,40.304545,W,113.981812,2.094774,318.411104,0.000000,0.000000,0.000000
44,1,FIXED,2020/2/1,17:45:13,2020/2/1,17:45:13,800,20.127148,S,40.304548,W,114.037949,2.158918,318.929081,0.000000,0.000000,0.000000
45,1,FIXED,2020/2/1,17:45:14,2020/2/1,17:45:14,800,20.127144,S,40.304552,W,114.094086,1.842068,319.130369,0.000000,0.000000,0.000000
46,1,FIXED,2020/2/1,17:45:15,2020/2/1,17:45:15,800,20.127141,S,40.304555,W,114.150894,1.530616,229.456356,0.000000,0.000000,0.000000
47,1,FIXED,2020/2/1,17:45:16,2020/2/1,17:45:16,800,20.127144,S,40.304559,W,113.685532,1.077457,99.332925,0.000000,0.000000,0.000000
48,1,FIXED,2020/2/1,17:45:17,2020/2/1,17:45:17,800,20.127145,S,40.304556,W,112.453278,0.920814,147.470504,0.000000,0.000000,0.000000
49,1,FIXED,2020/2/1,17:45:18,2020/2/1,17:45:18,800,20.127156,S,40.304548,W,112.753860,0.591839,103.582759,0.000000,0.000000,0.000000
50,1,FIXED,2020/2/1,17:45:19,2020/2/1,17:45:19,800,20.127157,S,40.304542,W,112.870659,0.569595,123.973340,0.000000,0.000000,0.000000
51,1,FIXED,2020/2/1,17:45:20,2020/2/1,17:45:20,800,20.127158,S,40.304541,W,112.910286,0.128459,56.179090,0.000000,0.000000,0.000000
52,1,FIXED,2020/2/1,17:45:21,2020/2/1,17:45:21,800,20.127158,S,40.304541,W,112.922005,0.306176,87.535620,0.000000,0.000000,0.000000
53,1,FIXED,2020/2/1,17:45:22,2020/2/1,17:45:22,800,20.127158,S,40.304539,W,112.932983,0.651130,97.740535,0.000000,0.000000,0.000000
54,1,FIXED,2020/2/1,17:45:23,2020/2/1,17:45:23,800,20.127158,S,40.304538,W,112.949013,0.630859,99.320644,0.000000,0.000000,0.000000
55,1,FIXED,2020/2/1,17:45:24,2020/2/1,17:45:24,800,20.127158,S,40.304536,W,112.960495,0.484280,98.010771,0.000000,0.000000,0.000000
56,1,FIXED,2020/2/1,17:45:25,2020/2/1,17:45:25,800,20.127158,S,40.304535,W,112.970230,0.434989,113.602845,0.000000,0.000000,0.000000
57,1,FIXED,2020/2/1,17:45:26,2020/2/1,17:45:26,800,20.127159,S,40.304534,W,112.978088,0.487519,112.738137,0.000000,0.000000,0.000000
58,1,FIXED,2020/2/1,17:45:27,2020/2/1,17:45:27,800,20.127159,S,40.304533,W,112.985390,0.702774,109.932368,0.000000,0.000000,0.000000
59,1,FIXED,2020/2/1,17:45:28,2020/2/1,17:45:28,800,20.127160,S,40.304531,W,112.991966,0.488978,99.880612,0.000000,0.000000,0.000000
60,1,FIXED,2020/2/1,17:45:29,2020/2/1,17:45:29,800,20.127160,S,40.304530,W,112.992821,0.095117,237.524515,0.000000,0.000000,0.000000
61,1,FIXED,2020/2/1,17:45:30,2020/2/1,17:45:30,800,20.127161,S,40.304532,W,112.969879,1.070427,239.852328,0.000000,0.000000,0.000000
62,1,FIXED,2020/2/1,17:45:31,2020/2/1,17:45:31,800,20.127162,S,40.304534,W,112.960510,0.854392,256.107944,0.000000,0.000000,0.000000
63,1,FIXED,2020/2/1,17:45:32,2020/2/1,17:45:32,800,20.127163,S,40.304536,W,112.960335,0.729292,276.558058,0.000000,0.000000,0.000000
